,Annual average(鈩?,Annual mean of daily maximum(鈩?,Annual mean of daily minimum(鈩?,Sampling month average(鈩?,Sampling moment(鈩?,Annual(mm),Sampling month(mm),GDP per capita (dollars),City population,Actual Inf rate (m3/d),HRT (hr) Plant,HRT (hr) Aeration tank,SRT (d),BOD:(mg/l):Inf,BOD:inf/(1+recycle ratio),BOD:Aeration tank inf,BOD-Removal rate,COD:(mg/l):Inf,COD:Inf/(1+recycle ratio),COD:Aeration tank inf,COD-Removal rate,NH4-N:(mg/l):Inf,NH4-N:Aeration tank inf,NH4-Removal rate,TN:(mg/l):Inf,TN:Aeration tank inf,TN-Removal rate,TP:(mg/l):Inf,TP:Aeration tank inf,TP-Removal rate,Percentage,MLSS (mg/l),DO (mg/l),pH,Mixed liquid temperature(鈩?,Conductivity (miu S/cm),SVI (ml/g),Proteobacteria,Bacteroidota,Patescibacteria,Unclassified,Firmicutes,Planctomycetota,Verrucomicrobiota,Chloroflexi,Myxococcota,Others,Bdellovibrionota,Actinobacteriota,Acidobacteriota,Desulfobacterota,Dependentiae,Cyanobacteria,Spirochaetota,Nanoarchaeota,Elusimicrobiota,SAR324 clade(Marine group B),Armatimonadota
47,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,195,23390,21639100,160102.4,9.77,7.5,15.25832,280,116.8853,222.9448,0.942857143,550,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.05,9886,0.3,6.58,28,921,197.4546,24.609375,34.44921875,6.9609375,0.84375,0.90625,3.2421875,3.30859375,6.84765625,5.16015625,3.125,1.5078125,2.87890625,3.2265625,0.68359375,0.09375,0.1015625,0.16015625,0.1953125,0.33203125,0.2578125,1.109375
48,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,490000,15.3,8.38,5,175,102.9411765,222.9448,0.948571429,450,264.7058824,444.2271,0.934444444,26,26,2.475801,35,35,10.25516,3.42,3.42,1.360973,0,3200,2.09,7.17,26.3,870,197.4546,35.91796875,28.44140625,0.765625,1.203125,1.7109375,3.83984375,1.9140625,7.3125,4.265625,2.38671875,1.05078125,5.33203125,3.109375,0.5546875,0.1328125,0.07421875,0.25390625,0,0.2421875,1,0.4921875
49,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,490000,15.3,8.38,5,175,102.9411765,222.9448,0.948571429,450,264.7058824,444.2271,0.934444444,26,26,2.475801,35,35,10.25516,3.42,3.42,1.360973,0,3200,6.36,7.05,26.1,849,197.4546,35.6484375,29.97265625,0.80078125,1.08203125,1.23828125,3.58203125,1.8046875,7.16015625,4.37890625,2.4609375,1.1171875,4.37109375,3.66015625,0.5,0.1875,0.0625,0.2109375,0,0.25,0.96875,0.54296875
50,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,490000,15.3,8.38,5,175,102.9411765,222.9448,0.948571429,450,264.7058824,444.2271,0.934444444,26,26,2.475801,35,35,10.25516,3.42,3.42,1.360973,0,3200,6.28,7.17,26.2,846,197.4546,34.734375,32.296875,0.7734375,1,1.34765625,3.44921875,1.5390625,7.06640625,5.08984375,1.66796875,1.15234375,3.8671875,3.1796875,0.625,0.125,0.06640625,0.28125,0.0078125,0.140625,1.0625,0.52734375
51,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,690000,13.67,6.67,12.3,220,110,222.9448,0.977272727,450,225,444.2271,0.933333333,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,2780,0.77,7.08,26.9,1172,197.4546,29.1640625,35.78515625,5.53515625,2.4375,1.6015625,1.51171875,1.6015625,5.86328125,5.56640625,2.1484375,1.58984375,3.1796875,1.3671875,0.34375,0.3984375,0.03515625,0.140625,0.0078125,0.046875,0.30078125,1.375
52,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,690000,13.67,6.67,12.3,220,110,222.9448,0.977272727,450,225,444.2271,0.933333333,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,2780,1.24,6.99,27.3,1141,197.4546,31.73046875,31.4921875,4.453125,1.42578125,1.53515625,1.82421875,1.2421875,7.64453125,6.03125,2.3125,1.203125,4.70703125,2.02734375,0.31640625,0.36328125,0.02734375,0.109375,0.0078125,0.05859375,0.4453125,1.04296875
53,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,690000,13.67,6.67,12.3,220,110,222.9448,0.977272727,450,225,444.2271,0.933333333,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,2780,3.92,7.04,26.7,1111,197.4546,32.5546875,32.515625,4.35546875,2.21484375,1.6640625,1.62109375,1.3203125,6.33984375,5.25,1.91015625,1.26953125,4.38671875,1.37109375,0.375,0.4375,0.02734375,0.140625,0.0078125,0.0390625,0.4140625,1.78515625
54,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,26700,12,6,10,202.1696,116.8853,222.9448,6.525154,200,100,444.2271,0.875,25,20.95466,0.996,45,40.2121,0.444444444,3,5.0762,0.733333333,0.1050774,3368,0.63,6.89,27,885,197.4546,35.6796875,17.94921875,3.48828125,0.59765625,1.08984375,3.73046875,3.87890625,5.234375,5.6015625,5.97265625,1.05859375,3.5703125,8.453125,0.93359375,0.359375,0.20703125,0.1328125,0.1953125,0.04296875,0.85546875,0.96875
55,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,26700,12,6,10,202.1696,116.8853,222.9448,6.525154,200,100,444.2271,0.875,25,20.95466,0.996,45,40.2121,0.444444444,3,5.0762,0.733333333,0.1050774,3368,0.45,6.93,27,881,197.4546,34.46875,17.8828125,3.23046875,0.67578125,1.03515625,3.95703125,3.84375,5.90625,5.5859375,5.95703125,1.140625,3.94921875,8.62109375,1.10546875,0.41015625,0.24609375,0.08984375,0.17578125,0.0546875,0.98828125,0.67578125
56,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,26700,12,6,10,202.1696,116.8853,222.9448,6.525154,200,100,444.2271,0.875,25,20.95466,0.996,45,40.2121,0.444444444,3,5.0762,0.733333333,0.1050774,3368,3.42,6.98,27.1,877,197.4546,35.9453125,17.96484375,3.21875,0.65625,1.1875,3.85546875,3.64453125,5.59765625,5.48828125,6.16015625,1.05078125,3.5546875,7.79296875,1.0078125,0.3125,0.26171875,0.12890625,0.24609375,0.03125,0.921875,0.97265625
57,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,26700,12,2,10,202.1696,116.8853,222.9448,6.525154,200,100,444.2271,0.875,25,20.95466,0.996,45,40.2121,0.444444444,3,5.0762,0.733333333,0.1050774,4398,5.9,7.09,27.1,872,197.4546,34.78515625,19.68359375,3.5,0.5625,1.23046875,3.7578125,3.7421875,5.8828125,4.26171875,6.01953125,0.87109375,3.8515625,8.265625,0.8515625,0.33203125,0.1328125,0.09375,0.21875,0.03515625,0.94921875,0.97265625
58,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,26700,12,2,10,202.1696,116.8853,222.9448,6.525154,200,100,444.2271,0.875,25,20.95466,0.996,45,40.2121,0.444444444,3,5.0762,0.733333333,0.1050774,4398,6.2,7.06,27,874,197.4546,33.66015625,19.4453125,3.4140625,0.6171875,1.3046875,3.3828125,3.91796875,5.70703125,4.44140625,5.9296875,1.0234375,4.4765625,9.25,0.85546875,0.33203125,0.09375,0.1171875,0.1875,0.04296875,0.88671875,0.9140625
59,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,26700,12,2,10,202.1696,116.8853,222.9448,6.525154,200,100,444.2271,0.875,25,20.95466,0.996,45,40.2121,0.444444444,3,5.0762,0.733333333,0.1050774,4398,6.1,7.1,27.1,871,197.4546,35.26953125,18.34765625,3.1640625,0.6796875,1.47265625,3.67578125,3.953125,5.75,4.71484375,5.84765625,0.953125,4.08203125,8.46875,0.98828125,0.26171875,0.1484375,0.125,0.15234375,0.0546875,0.97265625,0.91796875
60,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,25000,13,1.2,10,200,40,222.9448,0.995,350,70,444.2271,0.942857143,30,20.95466,0.991666667,50,40.2121,0.6,6.5,5.0762,0.815384615,0.1050774,3420,7.56,7.3,22,905,197.4546,45.09765625,19.58984375,3.39453125,1.08984375,2.265625,3.6796875,2.34765625,4.15234375,4.9453125,3.91796875,0.71484375,2.4375,3.2421875,0.40625,0.296875,0.0546875,0.07421875,0,0.01953125,1.13671875,1.13671875
61,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,25000,13,1.2,10,200,40,222.9448,0.995,350,70,444.2271,0.942857143,30,20.95466,0.991666667,50,40.2121,0.6,6.5,5.0762,0.815384615,0.1050774,3420,7.7,7.44,22,905,197.4546,43.9609375,24.625,1.22265625,0.3984375,2.0078125,4.30078125,1.8203125,3.83984375,4.76171875,4.52734375,1.01953125,2.26171875,3.15625,0.33203125,0.07421875,0.04296875,0.04296875,0.0078125,0.0546875,0.421875,1.12109375
62,13.33333333,31.11111111,-7.222222222,28.1,10.65714,610,190,23390,21639100,25000,13,1.2,10,200,40,222.9448,0.995,350,70,444.2271,0.942857143,30,20.95466,0.991666667,50,40.2121,0.6,6.5,5.0762,0.815384615,0.1050774,3420,6.66,7.24,21.9,908,197.4546,49.27734375,23.921875,1.34375,0.52734375,1.5390625,3.77734375,1.65625,3.3359375,4.33203125,3.26953125,0.87109375,1.51953125,2.6171875,0.265625,0.08203125,0.046875,0.05078125,0,0.06640625,0.48828125,1.01171875
63,17.77777778,30,2.222222222,25.32,10.65714,961,240,16423,14219700,300000,11.5,7.5,16,100,50,222.9448,0.9,200,100,444.2271,0.9,35,20.95466,0.714285714,40,40.2121,0.5,3,5.0762,0.666666667,0.1050774,2925,0.91,6.95,25.1,800,197.4546,29.16796875,27.59765625,4.61328125,0.5703125,2.79296875,1.71875,1.26953125,14.41015625,1.32421875,1.96484375,0.484375,10.33203125,1.69921875,0.59375,0.08203125,0.0546875,0.25390625,0.046875,0.15234375,0.3203125,0.55078125
64,17.77777778,30,2.222222222,25.32,10.65714,961,240,16423,14219700,300000,11.5,7.5,16,100,50,222.9448,0.9,200,100,444.2271,0.9,35,20.95466,0.714285714,40,40.2121,0.5,3,5.0762,0.666666667,0.1050774,2925,1.04,7.46,23.7,742,197.4546,31.08984375,31.53515625,3.8984375,0.5,2.21484375,1.3984375,1.05859375,11.4921875,1.78515625,1.69921875,0.71484375,8.4921875,1.9609375,0.59375,0.08984375,0.10546875,0.25390625,0.0625,0.09375,0.4140625,0.546875
65,17.77777778,30,2.222222222,25.32,10.65714,961,240,16423,14219700,300000,11.5,7.5,16,100,50,222.9448,0.9,200,100,444.2271,0.9,35,20.95466,0.714285714,40,40.2121,0.5,3,5.0762,0.666666667,0.1050774,2925,4.8,6.99,25.8,746,197.4546,32.90234375,30.26171875,4.01953125,0.5,2.53125,1.67578125,1.1953125,10.9921875,1.59765625,1.796875,0.69921875,7.515625,1.921875,0.76171875,0.08984375,0.06640625,0.28515625,0.0703125,0.12890625,0.40625,0.58203125
66,17.77777778,30,2.222222222,25.32,10.65714,961,240,16423,14219700,100000,12,7,18,100,50,222.9448,0.95,200,100,444.2271,0.925,30,20.95466,0.833333333,60,40.2121,0.75,8,5.0762,0.875,0.1050774,2300,0.27,6.9,23.3,670,197.4546,28.41015625,29.171875,3.578125,1.5390625,3.3125,3.1796875,1.77734375,8.30078125,3.07421875,2.48828125,0.7421875,6.8671875,3.66796875,0.5546875,0.609375,0.046875,0.16796875,0.02734375,0.55078125,0.5703125,1.36328125
67,17.77777778,30,2.222222222,25.32,10.65714,961,240,16423,14219700,100000,12,7,18,100,50,222.9448,0.95,200,100,444.2271,0.925,30,20.95466,0.833333333,60,40.2121,0.75,8,5.0762,0.875,0.1050774,2300,0.34,7.08,23.4,643,197.4546,31.6640625,28.828125,3.26171875,1.59765625,2.73828125,2.875,1.546875,7.0390625,2.53125,2.40625,0.66796875,5.74609375,4.70703125,0.6953125,0.56640625,0.0703125,0.140625,0.05859375,0.30859375,0.78125,1.76953125
68,17.77777778,30,2.222222222,25.32,10.65714,961,240,16423,14219700,100000,12,7,18,100,50,222.9448,0.95,200,100,444.2271,0.925,30,20.95466,0.833333333,60,40.2121,0.75,8,5.0762,0.875,0.1050774,2300,0.5,7.19,23.6,638,197.4546,31.3515625,28,3.3125,1.421875,3.21484375,2.765625,1.90625,6.796875,4.2421875,2.640625,0.9453125,5.578125,3.44140625,0.859375,0.80078125,0.06640625,0.22265625,0.0234375,0.38671875,0.70703125,1.31640625
69,17.77777778,30,2.222222222,25.32,10.65714,961,240,16423,14219700,28000,19.23245,9.718041,26,37,116.8853,222.9448,0.837837838,150,245.8166,444.2271,0.913333333,12,20.95466,0.75,20,40.2121,0.5,2.4,5.0762,0.854166667,0.1050774,3728,2.07,7.08,23.3,750,197.4546,25.34375,25.28515625,3.55859375,0.65625,2.25,2.171875,1.453125,18.6796875,1.421875,3.58203125,0.4375,7.38671875,5.01953125,0.75390625,0.16015625,0.03125,0.484375,0.08984375,0.09765625,0.78125,0.35546875
70,17.77777778,30,2.222222222,25.32,10.65714,961,240,16423,14219700,28000,19.23245,9.718041,26,37,116.8853,222.9448,0.837837838,150,245.8166,444.2271,0.913333333,12,20.95466,0.75,20,40.2121,0.5,2.4,5.0762,0.854166667,0.1050774,3728,2.6,7,23.402141,1285.803279,197.4546,25.5625,22.57421875,3.4296875,0.65234375,2.3125,1.875,1.44140625,20.06640625,1.6328125,3.72265625,0.4140625,8.578125,5.078125,0.75,0.078125,0.0625,0.375,0.0703125,0.0859375,0.7890625,0.44921875
71,17.77777778,30,2.222222222,25.32,10.65714,961,240,16423,14219700,28000,19.23245,9.718041,26,37,116.8853,222.9448,0.837837838,150,245.8166,444.2271,0.913333333,12,20.95466,0.75,20,40.2121,0.5,2.4,5.0762,0.854166667,0.1050774,3728,2.12,6.88,23.7,745,197.4546,23.98046875,23.41015625,3.5703125,0.59765625,2.44921875,2.421875,1.515625,20.98046875,1.15625,3.6015625,0.48828125,8.5234375,4.796875,0.5859375,0.09375,0.0390625,0.3125,0.078125,0.11328125,0.86328125,0.421875
72,17.77777778,30,2.222222222,25.32,10.65714,961,240,16423,14219700,50900,14,7.8,13,180,90,222.9448,0.955388889,350,175,444.2271,0.953428571,20,20.95466,0.9,30,40.2121,0.666666667,4,5.0762,0.925,0,2960,0.45,7,24.5,683,197.4546,34.09765625,24.30078125,3.24609375,0.87890625,2.5234375,2.296875,1.734375,8.2734375,4.24609375,3.70703125,1,6.33203125,3.9921875,0.484375,0.16015625,0.0625,0.1640625,0.1171875,0.1953125,0.921875,1.265625
73,17.77777778,30,2.222222222,25.32,10.65714,961,240,16423,14219700,50900,14,7.8,13,180,90,222.9448,0.955388889,350,175,444.2271,0.953428571,20,20.95466,0.9,30,40.2121,0.666666667,4,5.0762,0.925,0,2960,0.31,6.96,24.5,686,197.4546,32.4453125,22.3359375,3.69140625,0.796875,2.14453125,2.9375,1.60546875,11.94921875,3.25,2.94140625,0.60546875,8.2265625,4.15234375,0.37890625,0.21875,0.046875,0.125,0.05078125,0.1640625,1.0234375,0.91015625
74,17.77777778,30,2.222222222,25.32,10.65714,961,240,16423,14219700,50900,14,7.8,13,180,90,222.9448,0.955388889,350,175,444.2271,0.953428571,20,20.95466,0.9,30,40.2121,0.666666667,4,5.0762,0.925,0,2960,6.8,6.93,24.5,708,197.4546,30.56640625,24.95703125,3.33203125,0.8671875,1.98046875,2.55078125,1.65625,12.26171875,2.9609375,3.24609375,0.75390625,7.3125,4.31640625,0.3984375,0.1015625,0.1328125,0.09375,0.04296875,0.21875,0.97265625,1.27734375
75,17.77777778,32.22222222,0,27.39,10.65714,1066,138,24065,24683400,57500,19.23245,4.7,9,185,105.7142857,222.9448,0.944864865,462,264,444.2271,0.915584416,40,20.95466,0.9325,65,40.2121,0.784615385,7.5,5.0762,0.833333333,0.1050774,2912,2.664488,7.24,28.2,595,197.4546,42.76953125,34.86328125,1.35546875,0.73828125,1.109375,1.63671875,1.15234375,1.3671875,6.703125,1.88671875,1.56640625,0.65625,1.34375,0.85546875,0.69140625,0.23828125,0.6171875,0.05078125,0.265625,0.08203125,0.05078125
76,17.77777778,32.22222222,0,27.39,10.65714,1066,138,24065,24683400,57500,19.23245,4.7,9,185,105.7142857,222.9448,0.944864865,462,264,444.2271,0.915584416,40,20.95466,0.9325,65,40.2121,0.784615385,7.5,5.0762,0.833333333,0.1050774,2912,2.664488,7.48,28.2,619,197.4546,44.671875,32.94921875,1.421875,0.7109375,1.3671875,1.5859375,1.27734375,1.6640625,5.484375,2.25390625,1.3515625,0.74609375,1.38671875,0.93359375,0.70703125,0.2578125,0.69140625,0.08203125,0.25,0.12890625,0.078125
77,17.77777778,32.22222222,0,27.39,10.65714,1066,138,24065,24683400,57500,19.23245,4.7,9,185,105.7142857,222.9448,0.944864865,462,264,444.2271,0.915584416,40,20.95466,0.9325,65,40.2121,0.784615385,7.5,5.0762,0.833333333,0.1050774,2912,2.664488,7.07,28.2,603,197.4546,44.57421875,32.80078125,1.1953125,0.8671875,1.1015625,1.65625,1.17578125,1.3984375,6.83203125,2.1796875,1.28125,0.80078125,1.3125,0.765625,0.6796875,0.2734375,0.62890625,0.04296875,0.16796875,0.1953125,0.0703125
78,17.77777778,32.22222222,0,27.39,10.65714,1066,138,24065,24683400,2320000,9.5,6.7,13.4,130,74.28571429,222.9448,0.94,320,182.8571429,444.2271,0.890625,30,20.95466,0.64,42.18083,40.2121,10.25516,5,5.0762,0.928,0.1050774,2366,1.5,7.48,28,824,197.4546,43.046875,32.80078125,4.43359375,0.78515625,1.15234375,0.75,2.265625,3.00390625,1.9921875,1.8984375,2.1796875,0.8359375,1.07421875,1.19921875,0.953125,0.44140625,0.59375,0.140625,0.3203125,0.0703125,0.0625
79,17.77777778,32.22222222,0,27.39,10.65714,1066,138,24065,24683400,2320000,9.5,6.7,13.4,130,74.28571429,222.9448,0.94,320,182.8571429,444.2271,0.890625,30,20.95466,0.64,42.18083,40.2121,10.25516,5,5.0762,0.928,0.1050774,2366,1.5,7.37,28,820,197.4546,42.546875,32.85546875,4.578125,0.9453125,1.20703125,0.75390625,2.28515625,2.796875,2.0703125,2.05078125,2.19921875,0.88671875,1.21875,1.1484375,0.94921875,0.38671875,0.5703125,0.12890625,0.2890625,0.06640625,0.06640625
80,17.77777778,32.22222222,0,27.39,10.65714,1066,138,24065,24683400,2320000,9.5,6.7,13.4,130,74.28571429,222.9448,0.94,320,182.8571429,444.2271,0.890625,30,20.95466,0.64,42.18083,40.2121,10.25516,5,5.0762,0.928,0.1050774,2366,1.5,7.1,28,822,197.4546,43.00390625,32.80078125,4.26171875,0.890625,1.21875,0.7265625,2.3125,2.93359375,1.83984375,1.94921875,2.15234375,0.8515625,1.1640625,1.19921875,0.984375,0.42578125,0.609375,0.18359375,0.33984375,0.08984375,0.0625
81,17.77777778,32.22222222,0,27.39,10.65714,1066,138,24065,24683400,1450000,9.5,1.67,15.25832,120,116.8853,222.9448,0.5,316,245.8166,444.2271,0.913607595,25.3,20.95466,0.877075099,35,40.2121,0.665714286,4,5.0762,0.925,0.3,5378,2,6.95,23.402141,715,197.4546,36.5703125,45.85546875,2.875,0.265625,1.15234375,0.34375,1.7109375,2.09375,1.140625,2.58984375,0.9765625,0.70703125,1.203125,1.453125,0.3203125,0.1015625,0.34375,0.125,0.0859375,0.06640625,0.01953125
82,17.77777778,32.22222222,0,27.39,10.65714,1066,138,24065,24683400,1450000,9.5,1.67,15.25832,120,116.8853,222.9448,0.5,316,245.8166,444.2271,0.913607595,25.3,20.95466,0.877075099,35,40.2121,0.665714286,4,5.0762,0.925,0.3,5378,2,6.86,23.402141,691,197.4546,36.1328125,46.51953125,2.77734375,0.35546875,0.97265625,0.421875,1.828125,1.984375,1.51953125,1.60546875,1.05859375,0.86328125,1.5703125,1.3828125,0.30859375,0.1171875,0.29296875,0.09375,0.08203125,0.0703125,0.04296875
83,17.77777778,32.22222222,0,27.39,10.65714,1066,138,24065,24683400,1450000,9.5,1.67,15.25832,120,116.8853,222.9448,0.5,316,245.8166,444.2271,0.913607595,25.3,20.95466,0.877075099,35,40.2121,0.665714286,4,5.0762,0.925,0.3,5378,2,6.93,23.402141,679,197.4546,34.61328125,45.02734375,3.73828125,0.390625,1.078125,0.48046875,1.99609375,2.6640625,1.57421875,1.69921875,1.2109375,1.2890625,1.625,1.5,0.37109375,0.10546875,0.37109375,0.12109375,0.06640625,0.05859375,0.01953125
84,17.77777778,32.22222222,0,27.39,10.65714,1066,138,24065,24683400,490000,19.23245,6.93,10,75.4,43.08571429,222.9448,0.602122016,160,91.42857143,444.2271,0.765625,11.1,20.95466,0.947927928,35,40.2121,0.851428571,3.6,5.0762,0.954166667,0.15,6026,2,7.03,23.402141,585,197.4546,43.05859375,33.6171875,2.2890625,0.37890625,1.23046875,0.76171875,2.0078125,2.53125,3.70703125,1.9765625,1.83984375,1.90625,2.01171875,1.0625,0.796875,0.1796875,0.32421875,0.0546875,0.12109375,0.06640625,0.078125
85,17.77777778,32.22222222,0,27.39,10.65714,1066,138,24065,24683400,490000,19.23245,6.93,10,75.4,43.08571429,222.9448,0.602122016,160,91.42857143,444.2271,0.765625,11.1,20.95466,0.947927928,35,40.2121,0.851428571,3.6,5.0762,0.954166667,0.15,6026,2,7.16,23.402141,529,197.4546,38.73046875,35.9296875,2.9140625,0.34765625,1.16796875,0.859375,2.41796875,2.5390625,4.58203125,1.76953125,1.9609375,2.0078125,2.2578125,1.01953125,0.7265625,0.14453125,0.2890625,0.0625,0.12890625,0.08203125,0.0625
86,17.77777778,32.22222222,0,27.39,10.65714,1066,138,24065,24683400,490000,19.23245,6.93,10,75.4,43.08571429,222.9448,0.602122016,160,91.42857143,444.2271,0.765625,11.1,20.95466,0.947927928,35,40.2121,0.851428571,3.6,5.0762,0.954166667,0.15,6026,2,6.99,23.402141,560,197.4546,39.85546875,35.69921875,2.9375,0.421875,1.0390625,0.82421875,2.39453125,2.57421875,4.1640625,1.703125,2.05078125,1.58984375,2.0625,1.1328125,0.7421875,0.16015625,0.28515625,0.0703125,0.17578125,0.0625,0.0546875
87,17.77777778,32.22222222,0,27.39,10.65714,1066,138,24065,24683400,99000,19.23245,6.93,10,100,50,222.9448,0.928,220,110,444.2271,0.920454545,10.7,20.95466,0.953271028,55,40.2121,0.690909091,5,5.0762,0.93,0.3,3286,1.93,7.15,26.5,396,197.4546,51.28515625,25.46484375,1.12890625,0.515625,0.98046875,1.921875,1.40234375,1.88671875,5.6484375,2.55859375,1.1171875,0.57421875,3.45703125,0.22265625,0.1328125,0.90625,0.140625,0,0.0625,0.12890625,0.46484375
88,17.77777778,32.22222222,0,27.39,10.65714,1066,138,24065,24683400,99000,19.23245,6.93,10,100,50,222.9448,0.928,220,110,444.2271,0.920454545,10.7,20.95466,0.953271028,55,40.2121,0.690909091,5,5.0762,0.93,0.3,3286,1.93,7.76,27.5,375,197.4546,52.671875,23.74609375,1.2421875,0.7109375,1.171875,2.0390625,1.515625,1.73828125,5.26953125,2.76953125,1.265625,0.609375,3.3671875,0.30859375,0.1875,0.80078125,0.11328125,0,0.05859375,0.1015625,0.3125
89,17.77777778,32.22222222,0,27.39,10.65714,1066,138,24065,24683400,99000,19.23245,6.93,10,100,50,222.9448,0.928,220,110,444.2271,0.920454545,10.7,20.95466,0.953271028,55,40.2121,0.690909091,5,5.0762,0.93,0.3,3286,1.93,7.11,26,387,197.4546,59.2265625,20.0390625,0.96875,0.48828125,0.89453125,1.70703125,1.15625,1.7109375,5.34375,2.26953125,0.9296875,0.65625,2.62890625,0.28125,0.16015625,0.80859375,0.109375,0,0.0859375,0.140625,0.39453125
90,17.77777778,32.22222222,0,24.44,10.65714,1008,165,44760,4724300,70000,12.7,5.1,20.5,170,28.33333333,222.9448,0.941176471,375,62.5,444.2271,0.92,40,20.95466,0.875,50,40.2121,0.74,5.5,5.0762,0.727272727,0.4,2772,0.3,7.2,25.6,1102,197.4546,33.921875,27.49609375,2.48046875,0.49609375,2.29296875,2.921875,1.5,7.2421875,3.0234375,5.11328125,0.796875,3.9765625,5.97265625,0.5390625,0.37890625,0.16796875,0.16796875,0.03515625,0.1875,0.66796875,0.62109375
91,17.77777778,32.22222222,0,24.44,10.65714,1008,165,44760,4724300,70000,12.7,5.1,20.5,170,28.33333333,222.9448,0.941176471,375,62.5,444.2271,0.92,40,20.95466,0.875,50,40.2121,0.74,5.5,5.0762,0.727272727,0.4,2772,1.66,7.36,25.6,1009,197.4546,33.28515625,27.41796875,2.68359375,0.50390625,2.7890625,3.05859375,1.4609375,7.37890625,2.7265625,5.37890625,0.67578125,3.828125,5.9453125,0.48828125,0.3515625,0.15625,0.234375,0.03125,0.1796875,0.8359375,0.58984375
92,17.77777778,32.22222222,0,24.44,10.65714,1008,165,44760,4724300,70000,12.7,5.1,20.5,170,28.33333333,222.9448,0.941176471,375,62.5,444.2271,0.92,40,20.95466,0.875,50,40.2121,0.74,5.5,5.0762,0.727272727,0.4,2772,1.69,6.99,25.5,1015,197.4546,34.69921875,28.8515625,2.3359375,0.52734375,1.703125,2.8203125,1.1484375,6.34765625,3.390625,5.5625,0.68359375,2.8359375,6.64453125,0.5234375,0.2265625,0.15625,0.15625,0.01171875,0.21484375,0.59765625,0.5625
93,17.77777778,32.22222222,0,24.44,10.65714,1008,165,44760,4724300,15000,19.23245,9.718041,15.25832,170,116.8853,222.9448,0.941176471,375,245.8166,444.2271,0.92,40,20.95466,0.875,50,40.2121,0.74,5.5,5.0762,0.727272727,0.4,3724,2.55,7.14,25.5,1070,197.4546,32.65234375,28.8984375,3.31640625,0.63671875,2.9453125,2.55859375,1.578125,7.32421875,3.0390625,4.36328125,0.921875,3.06640625,5.8125,0.5625,0.34765625,0.1484375,0.19921875,0.0546875,0.1953125,0.62890625,0.75
94,17.77777778,32.22222222,0,24.44,10.65714,1008,165,44760,4724300,15000,19.23245,9.718041,15.25832,170,116.8853,222.9448,0.941176471,375,245.8166,444.2271,0.92,40,20.95466,0.875,50,40.2121,0.74,5.5,5.0762,0.727272727,0.4,3724,6.63,7.24,25.5,1059,197.4546,30.171875,30.515625,3.50390625,0.59375,2.60546875,2.76171875,1.5,7.95703125,2.4921875,4.08984375,0.8828125,3.26953125,6.79296875,0.4375,0.3203125,0.12890625,0.13671875,0.03125,0.19921875,0.890625,0.71875
