,BOD:(mg/l):Inf,BOD:inf/(1+recycle ratio),BOD:Aeration tank inf,COD:(mg/l):Inf,COD:Inf/(1+recycle ratio),COD:Aeration tank inf,NH4-N:(mg/l):Inf,NH4-N:Aeration tank inf,TN:(mg/l):Inf,TN:Aeration tank inf,TP:(mg/l):Inf,TP:Aeration tank inf,Percentage,Gammaproteobacteria,Bacteroidia,Unclassified,Alphaproteobacteria,Others,Clostridia,Anaerolineae,Parcubacteria,Polyangia,Planctomycetes,Verrucomicrobiae,Bdellovibrionia,Chlamydiae,Oligoflexia,Phycisphaerae,Gracilibacteria,Actinobacteria,Bacilli,Microgenomatia,Babeliae,ABY1,Saccharimonadia,Acidimicrobiia,Omnitrophia,Cyanobacteriia,Acidobacteriae,Myxococcia,Nanoarchaeia,Thermoleophilia,Blastocatellia,OM190,Spirochaetia,Nitrospiria,Chloroflexia,Kiritimatiellae,Ignavibacteria,Desulfuromonadia,Campylobacteria,Gemmatimonadetes,Vicinamibacteria,Fimbriimonadia,Vampirivibrionia,Desulfovibrionia,Negativicutes,Holophagae,Leptospirae,metagenome,Kapabacteria,Lineage IIb,Desulfobacteria,Hydrogenedentia
319,300,171.4285714,222.9448,430.1086,245.8166,444.2271,35,20.95466,48,40.2121,6.9,5.0762,0.1050774,18.140625,34.55859375,1.6015625,3.84765625,4.70703125,0.50390625,2.359375,1.3359375,2.61328125,0.6953125,2.8515625,0.8984375,0.06640625,0.39453125,1.2421875,0.5234375,0.58984375,0.26171875,0.1953125,0.3671875,3.40625,0.91796875,1.59765625,0.91015625,0.0078125,0.734375,0.76953125,0.234375,0.21875,5.484375,0.5625,0.01171875,2.04296875,0.1796875,0.04296875,2.15234375,0.11328125,0.13671875,0.453125,0.51953125,0.125,0.04296875,0.015625,0,0.234375,0.1171875,0.1796875,0.40234375,0.5546875,0.00390625,0.07421875
320,510,116.8853,222.9448,1100,245.8166,444.2271,26.64511,20.95466,65,40.2121,16,5.0762,0.1050774,27.28125,40.78125,1.109375,5.35546875,1.05859375,9.3203125,2.1484375,0.140625,0.59375,0.8828125,0.27734375,0.15234375,0.31640625,0.171875,0.234375,0.078125,0.984375,0.49609375,0.09765625,0.02734375,0.015625,0.5625,2.12109375,0.0078125,0.01171875,0.125,0.03515625,0.01171875,1.328125,0.8203125,0.19140625,0.0078125,0.41015625,0.3046875,0.0234375,1.0625,0.078125,0.09765625,0.1953125,0.28125,0.3046875,0.01171875,0.03515625,0.1640625,0.08203125,0.01171875,0.09375,0.03125,0.03515625,0.00390625,0.02734375
321,510,116.8853,222.9448,1100,245.8166,444.2271,26.64511,20.95466,65,40.2121,16,5.0762,0.1050774,14.6015625,30.80859375,5.25390625,7.82421875,1.3828125,8.51953125,1.7734375,0.0703125,0.703125,0.88671875,0.30078125,0.18359375,0.47265625,0.28515625,0.21875,0.09765625,2.1875,13.06640625,0.0703125,0.046875,0.03125,0.37890625,3.6171875,0.02734375,0.02734375,0.109375,0.0703125,0,2.2734375,0.86328125,0.15625,0.01171875,0.3828125,0.5078125,0.01171875,1.140625,0.1484375,0.14453125,0.24609375,0.234375,0.51171875,0.00390625,0.0234375,0.06640625,0.05859375,0,0.09375,0.046875,0.015625,0,0.04296875
322,510,116.8853,222.9448,1100,245.8166,444.2271,26.64511,20.95466,65,40.2121,16,5.0762,0.1050774,28.8671875,42.62109375,1.26953125,4.921875,1.19921875,7.140625,1.796875,0.11328125,0.75,0.703125,0.375,0.1640625,0.30078125,0.22265625,0.30078125,0.11328125,0.67578125,0.36328125,0.1015625,0.0078125,0.02734375,0.421875,1.69140625,0.015625,0.0234375,0.09375,0.0546875,0.01171875,0.87890625,1.0390625,0.20703125,0.0078125,0.51171875,0.30859375,0.03515625,0.875,0.0859375,0.14453125,0.203125,0.29296875,0.38671875,0.015625,0.02734375,0.23828125,0.09765625,0.01953125,0.10546875,0.109375,0.03125,0.00390625,0.02734375
323,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,29.39453125,29.1328125,1.359375,5.59375,2.0703125,0.9375,4.63671875,0.38671875,6.8515625,1.25,0.96875,0.51953125,0.265625,0.3515625,0.65625,0.4453125,2.27734375,0.46875,0.08984375,0.21484375,0.1484375,0.19140625,1.12109375,0.046875,0.0234375,0.140625,1.52734375,0.02734375,0.69921875,1.53515625,0.484375,0.00390625,0.859375,0.46875,0.05078125,0.6796875,0.22265625,0.6171875,0.55078125,0.56640625,0.28515625,0.16015625,0.03515625,0.0703125,0.5234375,0.18359375,0.23828125,0.45703125,0.11328125,0.01953125,0.078125
324,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,31.22265625,28.1328125,1.53125,5.29296875,2.40234375,0.65625,4.65625,0.44140625,6.578125,0.984375,1.0859375,0.54296875,0.3203125,0.46875,0.8203125,0.33203125,1.61328125,0.3203125,0.109375,0.171875,0.140625,0.27734375,0.875,0.046875,0.02734375,0.125,1.72265625,0.0234375,0.421875,1.984375,0.55859375,0.02734375,0.75,0.390625,0.02734375,0.78125,0.2421875,0.47265625,0.57421875,0.4375,0.3046875,0.24609375,0.01953125,0.06640625,0.671875,0.31640625,0.23828125,0.3671875,0.08984375,0.01953125,0.0703125
325,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,28.453125,32.9140625,1.36328125,5.234375,1.9921875,1.11328125,3.9765625,0.4140625,6.765625,1.046875,1.0625,0.51171875,0.25,0.4609375,0.53125,0.4609375,1.40234375,0.4453125,0.09375,0.2109375,0.16015625,0.203125,0.93359375,0.03125,0.0234375,0.140625,1.40625,0.04296875,0.48046875,1.88671875,0.41796875,0.0078125,0.53515625,0.34765625,0.0234375,0.81640625,0.19921875,0.57421875,0.44921875,0.43359375,0.296875,0.20703125,0.04296875,0.13671875,0.50390625,0.16796875,0.20703125,0.4765625,0.078125,0,0.06640625
326,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,31.6015625,22.80859375,2.0234375,6.703125,1.84375,0.9375,4.375,0.2265625,5.47265625,1.90234375,1.05859375,0.55859375,0.3359375,0.296875,0.61328125,0.2734375,0.91015625,0.18359375,0.0859375,0.1171875,0.16796875,0.16796875,2.19140625,0.03125,0.33984375,0.28125,1.25390625,0.03515625,1.48828125,3.453125,0.578125,0.0078125,1.5390625,0.80859375,0.01953125,0.44921875,0.25390625,0.3359375,1.15625,0.859375,0.40625,0.25,0.02734375,0.01953125,0.58203125,0.265625,0.15234375,0.3515625,0.08984375,0.00390625,0.10546875
327,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,31.890625,21.8984375,1.8515625,7.14453125,1.7421875,0.84375,3.98828125,0.203125,6.23828125,1.5625,1.1796875,0.4921875,0.2890625,0.41015625,0.80859375,0.27734375,1.390625,0.19921875,0.08984375,0.171875,0.125,0.21875,1.98828125,0.06640625,0.515625,0.203125,1.1328125,0.01953125,1.2578125,3.078125,0.6171875,0.03125,1.828125,0.83203125,0.01953125,0.41015625,0.234375,0.28515625,1.4296875,0.75,0.37890625,0.21484375,0.015625,0.03125,0.48046875,0.25,0.16015625,0.4296875,0.16015625,0.0234375,0.140625
328,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,30.77734375,21.08203125,2.171875,6.83203125,1.91796875,1.1171875,5.49609375,0.328125,4.0703125,1.984375,1.1640625,0.54296875,0.23828125,0.33984375,0.74609375,0.26953125,1.08203125,0.18359375,0.08984375,0.1640625,0.11328125,0.19921875,2.21875,0.10546875,0.8828125,0.26171875,1.0625,0.03515625,1.359375,4.01171875,0.63671875,0.0234375,1.91015625,0.921875,0.04296875,0.40234375,0.22265625,0.26953125,1.421875,0.85546875,0.3828125,0.22265625,0.01953125,0.02734375,0.7734375,0.296875,0.15625,0.3359375,0.1484375,0,0.08203125
329,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,15.25,9.515625,0.66796875,5.25,0.62109375,0.20703125,0.640625,0.359375,3.39453125,0.28125,0.55078125,0.296875,0.59765625,0.2578125,0.23046875,0.46484375,0.27734375,0.03125,0.5703125,0.08984375,0.390625,0.04296875,0.2109375,0.2109375,55.54296875,0.08984375,0.19921875,0.26171875,0.16015625,0.56640625,0.171875,0.015625,0.2734375,0.13671875,0.0078125,0.1953125,0.10546875,0.55078125,0.4140625,0.1328125,0.05859375,0.1328125,0.01171875,0.06640625,0.046875,0.03125,0.03125,0.24609375,0.0546875,0.01953125,0.06640625
330,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,25.58984375,16.3828125,0.9609375,5.72265625,0.9375,0.60546875,1.53125,0.57421875,4.3984375,0.5,0.9921875,0.45703125,1.32421875,0.3984375,0.4453125,0.38671875,0.77734375,0.09375,1.2890625,0.05078125,0.5078125,0.08984375,0.47265625,0.16015625,28.875,0.16796875,0.328125,0.1875,0.3984375,0.79296875,0.48828125,0.00390625,0.87109375,0.390625,0.01171875,0.3671875,0.16015625,0.51953125,0.45703125,0.1484375,0.06640625,0.1953125,0.03515625,0.04296875,0.07421875,0.1953125,0.0390625,0.33984375,0.109375,0.0078125,0.078125
331,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,15.06640625,11.0859375,0.578125,4.38671875,0.5078125,0.1953125,0.63671875,0.46484375,3.10546875,0.2578125,0.5625,0.28125,0.7265625,0.2421875,0.234375,0.3984375,0.25390625,0.0625,0.5234375,0.0546875,0.3203125,0.03125,0.203125,0.22265625,55.98828125,0.09765625,0.20703125,0.19140625,0.1796875,0.50390625,0.25390625,0.0078125,0.24609375,0.1484375,0.01171875,0.15625,0.078125,0.41015625,0.27734375,0.0703125,0.03515625,0.1328125,0.0234375,0.0390625,0.0625,0.05078125,0.02734375,0.24609375,0.078125,0.0078125,0.06640625
332,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,32.49609375,27.75,1.18359375,5.19921875,1.5625,0.765625,5.703125,0.25390625,7.44140625,1.0234375,1.3046875,0.84375,0.30859375,0.3828125,0.58984375,0.26953125,0.875,0.24609375,0.06640625,0.10546875,0.12890625,0.5390625,1.16796875,0.01171875,0.078125,0.2265625,1.11328125,0.015625,0.9609375,0.89453125,0.3984375,0.00390625,1.81640625,0.4453125,0.03515625,0.29296875,0.2421875,0.48828125,0.4609375,0.3515625,0.16015625,0.2578125,0.0234375,0.0234375,0.15625,0.76171875,0.08984375,0.27734375,0.05078125,0.015625,0.140625
333,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,33.8828125,28.16015625,1.1015625,5.04296875,1.3203125,0.70703125,5.33203125,0.33203125,7.1015625,0.9921875,1.328125,0.86328125,0.359375,0.40234375,0.59765625,0.27734375,0.8359375,0.19921875,0.0625,0.10546875,0.06640625,0.78125,0.90234375,0.015625,0.15234375,0.2109375,1.10546875,0.00390625,0.9296875,1.0625,0.3828125,0.0078125,1.73046875,0.3359375,0.01171875,0.16015625,0.171875,0.3828125,0.37890625,0.25,0.14453125,0.2578125,0.03125,0.05078125,0.203125,0.66796875,0.11328125,0.30078125,0.0625,0.01171875,0.109375
334,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,38.1875,15.328125,1.234375,4.28125,1.30859375,1.26171875,0.98046875,3.34375,3.63671875,0.3359375,0.48046875,0.8125,0.47265625,0.66015625,0.25390625,1.1796875,0.8359375,0.25,1.4453125,0.15234375,0.5546875,2.55078125,0.40234375,0.09765625,1.1640625,0.1328125,0.21484375,0.2109375,0.33203125,0.375,0.1796875,0.0546875,0.62109375,0.1875,0.01171875,0.09765625,0.1171875,13.80078125,0.2578125,0.16796875,0.04296875,0.44921875,0.17578125,0.6953125,0.02734375,0.0703125,0.046875,0.3984375,0.06640625,0.00390625,0.05078125
335,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,24.57421875,40.75390625,1.1015625,5.27734375,1.00390625,0.8515625,2.01171875,0.4453125,10.5546875,0.72265625,1.05859375,0.453125,0.67578125,0.15234375,0.171875,0.22265625,0.8828125,0.34375,0.08203125,0.0078125,0.0234375,0.03125,1.03125,0.0078125,0.5390625,0.09765625,0.171875,0.01171875,0.19921875,1.09375,0.2578125,0.01953125,1.2265625,0.08984375,0.0078125,0.06640625,0.296875,0.53515625,0.41015625,0.40625,0.23046875,0.12109375,0.09765625,0.12109375,0.01171875,0.12109375,0.05859375,1.25390625,0.0078125,0,0.10546875
336,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,27.9296875,38.265625,1.140625,5.5859375,1.02734375,0.65625,2.00390625,0.4609375,10.20703125,0.66015625,0.84765625,0.41015625,0.6640625,0.1640625,0.203125,0.1953125,0.796875,0.25390625,0.08984375,0.02734375,0.0234375,0.02734375,1.0078125,0.00390625,0.453125,0.08984375,0.2265625,0.0546875,0.171875,0.9140625,0.2890625,0.0546875,1.3046875,0.078125,0.0078125,0.046875,0.34375,0.44140625,0.375,0.40234375,0.16015625,0.11328125,0.06640625,0.046875,0.01171875,0.10546875,0.07421875,1.37890625,0.0078125,0,0.12890625
337,202.1696,116.8853,222.9448,430.1086,245.8166,444.2271,26.64511,20.95466,42.18083,40.2121,6.274391,5.0762,0.1050774,28.6875,38.44921875,1.140625,5.21875,1.01953125,0.65625,1.8203125,0.3984375,10.640625,0.5625,0.79296875,0.44921875,0.6328125,0.12109375,0.1875,0.1953125,0.81640625,0.24609375,0.0546875,0.015625,0.01171875,0.0234375,0.9609375,0.0078125,0.296875,0.125,0.234375,0.0234375,0.1953125,0.859375,0.30078125,0.06640625,1.17578125,0.0859375,0.01171875,0.01953125,0.37109375,0.41796875,0.39453125,0.33203125,0.19921875,0.12890625,0.05078125,0.078125,0.0234375,0.09375,0.05078125,1.26953125,0,0.0078125,0.078125
338,230,125.6830601,222.9448,650,355.1912568,444.2271,34,20.95466,58,40.2121,12,5.0762,0.02,29.7890625,32.7421875,1.08984375,5.31640625,0.88671875,0.63671875,1.87109375,0.33984375,13.734375,0.6484375,1.1171875,0.453125,0.640625,0.203125,0.203125,0.17578125,0.8046875,0.203125,0.05859375,0.01953125,0.0234375,0.01171875,0.92578125,0.01171875,0.8359375,0.109375,0.1875,0.0234375,0.1875,1.10546875,0.3125,0.02734375,1.171875,0.11328125,0.01171875,0.02734375,0.3203125,0.5390625,0.2890625,0.3359375,0.171875,0.17578125,0.03515625,0.06640625,0.02734375,0.17578125,0.01171875,1.71484375,0.00390625,0,0.11328125
339,230,125.6830601,222.9448,650,355.1912568,444.2271,34,20.95466,58,40.2121,12,5.0762,0.02,34.125,25.8046875,1.66015625,6.6953125,1.08203125,0.75,2.03515625,0.42578125,11.62890625,0.921875,1.26953125,0.5078125,0.85546875,0.23046875,0.21875,0.2734375,0.84765625,0.20703125,0.06640625,0.03125,0.01953125,0.03515625,1.06640625,0.01953125,1.21484375,0.1640625,0.1953125,0.04296875,0.1953125,0.94140625,0.3671875,0.015625,1.7890625,0.1015625,0.0234375,0.015625,0.2890625,0.5703125,0.3046875,0.39453125,0.09765625,0.1953125,0.02734375,0.04296875,0.03515625,0.09765625,0.078125,1.92578125,0.0234375,0,0.07421875
340,230,125.6830601,222.9448,650,355.1912568,444.2271,34,20.95466,58,40.2121,12,5.0762,0.02,37.33203125,27.828125,1.13671875,4.51953125,0.80078125,0.58203125,1.6640625,0.2578125,11.9140625,0.64453125,0.984375,0.36328125,0.671875,0.2578125,0.2109375,0.11328125,0.4921875,0.296875,0.01953125,0.0234375,0.0078125,0.01953125,0.7578125,0.01171875,1.296875,0.125,0.14453125,0.0390625,0.13671875,1.07421875,0.3671875,0.046875,1.84375,0.04296875,0.0078125,0.015625,0.265625,0.58203125,0.203125,0.21484375,0.12109375,0.1640625,0.0625,0.0390625,0.01171875,0.1796875,0.0078125,2.015625,0.0078125,0.00390625,0.0703125
341,230,125.6830601,222.9448,650,355.1912568,444.2271,34,20.95466,58,40.2121,12,5.0762,0.02,34.890625,26.890625,2.73046875,9.87890625,1.3828125,1.16796875,4.7890625,0.328125,1.28515625,0.98828125,0.98828125,1.0703125,0.7734375,0.14453125,1.15625,1.26953125,0.51171875,0.19921875,0.08203125,0.265625,0.10546875,0.28125,0.7421875,0.1796875,0.00390625,0.10546875,0.17578125,0.3046875,0.1484375,0,0.64453125,0.171875,2.9453125,0.0390625,0.09375,0.1328125,0.53515625,1.00390625,0.00390625,0.06640625,0,0.203125,0.17578125,0.0390625,0.3359375,0.4375,0.0546875,0.0078125,0,0.2265625,0.04296875
342,230,125.6830601,222.9448,650,355.1912568,444.2271,34,20.95466,58,40.2121,12,5.0762,0.02,32.18359375,28.0390625,2.99609375,10.6796875,1.49609375,1.26171875,4.59765625,0.20703125,1.65625,1.02734375,0.859375,1.19921875,0.625,0.1484375,1.15234375,1.30859375,0.73046875,0.20703125,0.02734375,0.28515625,0.046875,0.2265625,0.9609375,0.1484375,0.0078125,0.125,0.15234375,0.1796875,0.2265625,0.00390625,0.62890625,0.15234375,2.96484375,0.0390625,0.1015625,0.23828125,0.55078125,0.81640625,0.0234375,0.06640625,0,0.13671875,0.2578125,0.01171875,0.41015625,0.49609375,0.0390625,0.01171875,0.0234375,0.171875,0.09375
343,230,125.6830601,222.9448,650,355.1912568,444.2271,34,20.95466,58,40.2121,12,5.0762,0.02,33.3828125,28.140625,2.84765625,10.1953125,1.328125,1.078125,4.859375,0.265625,1.45703125,0.88671875,0.77734375,1.26953125,0.59375,0.11328125,1.08203125,1.08984375,0.69921875,0.1953125,0.09375,0.26953125,0.11328125,0.25390625,0.875,0.1171875,0.015625,0.10546875,0.12890625,0.26171875,0.18359375,0,0.66796875,0.15234375,3.4296875,0.046875,0.12890625,0.203125,0.625,0.6015625,0.015625,0.078125,0,0.09375,0.10546875,0.015625,0.4609375,0.4296875,0.01953125,0.01171875,0.015625,0.18359375,0.03515625
344,202.1696,116.8853,222.9448,400,320,444.2271,30,20.95466,45,40.2121,11,5.0762,0.1050774,35.8828125,25.15234375,2.80078125,10.96484375,1.73828125,1.03515625,3.68359375,0.25,1.7265625,0.84765625,0.7890625,1.28125,0.8046875,0.06640625,1.17578125,0.796875,0.69140625,0.125,0.05078125,0.4140625,0.11328125,0.23828125,0.94921875,0.23828125,0.0078125,0.14453125,0.21484375,0.2578125,0.20703125,0,0.73046875,0.140625,3.2578125,0.04296875,0.125,0.15234375,0.53125,0.84375,0.015625,0.06640625,0,0.25390625,0.16796875,0.015625,0.39453125,0.31640625,0.0625,0.0078125,0.015625,0.16015625,0.05078125
345,202.1696,116.8853,222.9448,400,320,444.2271,30,20.95466,45,40.2121,11,5.0762,0.1050774,41.0078125,26.01953125,2.80859375,9.32421875,1.703125,0.6953125,2.75390625,0.26171875,1.7421875,0.71484375,0.81640625,1.296875,0.6796875,0.0546875,1.05078125,0.72265625,0.51171875,0.1484375,0.03515625,0.29296875,0.05078125,0.1640625,0.74609375,0.21484375,0.00390625,0.109375,0.14453125,0.26171875,0.14453125,0.00390625,0.8828125,0.0859375,1.84375,0.02734375,0.11328125,0.13671875,0.390625,0.5859375,0.00390625,0.078125,0,0.23046875,0.171875,0.01171875,0.37109375,0.2734375,0.0234375,0.0078125,0.0234375,0.21484375,0.0390625
346,202.1696,116.8853,222.9448,400,320,444.2271,30,20.95466,45,40.2121,11,5.0762,0.1050774,36.2265625,26.05859375,1.13671875,4.95703125,0.94921875,0.63671875,1.625,0.3203125,13.31640625,0.72265625,0.9609375,0.54296875,0.67578125,0.2265625,0.25,0.16796875,0.66796875,0.2421875,0.0234375,0.01171875,0.0078125,0.015625,0.92578125,0.01171875,1.26953125,0.12109375,0.265625,0.0234375,0.17578125,0.921875,0.33203125,0.03515625,1.69921875,0.10546875,0.015625,0.01171875,0.328125,0.5234375,0.3671875,0.2890625,0.125,0.1328125,0.0546875,0.07421875,0.01953125,0.16015625,0.03125,2.15234375,0.015625,0.0078125,0.0625
347,202.1696,116.8853,222.9448,400,320,444.2271,30,20.95466,45,40.2121,11,5.0762,0.1050774,25.4140625,39.20703125,1.13671875,6.1953125,1.5078125,0.91796875,3.94140625,0.27734375,5.51953125,1.05078125,0.70703125,0.80859375,0.1015625,0.1328125,0.5859375,0.359375,1.37890625,0.21875,0.22265625,0.09765625,0.1328125,0.0859375,0.9921875,0,0.03515625,0.13671875,1.52734375,0,0.75,1.78515625,0.36328125,0.00390625,1.16796875,0.02734375,0.0078125,0.16015625,0.16796875,0.265625,0.21484375,0.51953125,0.234375,0.0234375,0.0546875,0.0546875,0.16796875,0.53515625,0.58984375,0.05078125,0.08984375,0.0078125,0.06640625
348,202.1696,116.8853,222.9448,400,320,444.2271,30,20.95466,45,40.2121,11,5.0762,0.1050774,26.96875,36.69140625,1.03515625,6.23828125,1.6328125,0.91796875,4.1171875,0.33203125,5.65625,1.05078125,0.7578125,0.78125,0.15625,0.12890625,0.55859375,0.36328125,1.49609375,0.25390625,0.1875,0.0390625,0.0859375,0.09375,1.2734375,0.00390625,0.01953125,0.06640625,1.71484375,0,0.94140625,1.81640625,0.37109375,0.01953125,1.33203125,0.02734375,0.0078125,0.09765625,0.1796875,0.16015625,0.1328125,0.63671875,0.203125,0.015625,0.05078125,0.0390625,0.203125,0.43359375,0.56640625,0.01953125,0.07421875,0,0.05078125
349,202.1696,116.8853,222.9448,400,320,444.2271,30,20.95466,45,40.2121,11,5.0762,0.1050774,26.10546875,36.28125,1.203125,6.125,1.5234375,1.265625,4.68359375,0.34765625,5.5234375,0.97265625,0.73828125,0.81640625,0.140625,0.1875,0.609375,0.39453125,1.8203125,0.359375,0.26171875,0.0859375,0.08984375,0.12890625,1.37109375,0.01171875,0.078125,0.16015625,1.546875,0.00390625,0.9140625,1.42578125,0.33984375,0.0234375,1.54296875,0.08984375,0.00390625,0.1171875,0.1484375,0.1484375,0.171875,0.49609375,0.21875,0.03515625,0.03515625,0.03515625,0.234375,0.4453125,0.48828125,0.0625,0.11328125,0.00390625,0.0703125
350,170,85,222.9448,486,243,444.2271,36.8,20.95466,47.5,40.2121,6.6,5.0762,0,29.15625,31.328125,1.1328125,3.78515625,2.40625,0.984375,4.07421875,0.640625,10.1796875,0.74609375,1.69140625,0.59765625,0.05078125,0.171875,0.4140625,0.2109375,0.88671875,0.328125,0.13671875,0.06640625,0.09765625,0.15234375,0.45703125,0.05078125,0.0390625,0.33203125,0.81640625,0.01171875,0.2265625,1.6484375,0.33203125,0.08984375,2.265625,0.3203125,0.0078125,0.1171875,0.25,1.01171875,0.19921875,0.40234375,0.21875,0.1953125,0.08984375,0.07421875,0.29296875,0.48828125,0.15234375,0.51171875,0.07421875,0.01953125,0.06640625
351,170,85,222.9448,486,243,444.2271,36.8,20.95466,47.5,40.2121,6.6,5.0762,0,25.80078125,34.4375,1.19140625,4.06640625,1.93359375,0.859375,4.40625,0.66015625,10.0078125,0.97265625,1.55078125,0.62890625,0.0703125,0.203125,0.33984375,0.21484375,1.14453125,0.296875,0.25,0.0546875,0.0859375,0.19140625,0.63671875,0.05859375,0.04296875,0.3671875,0.59375,0.0078125,0.30859375,1.6796875,0.27734375,0.06640625,2.3828125,0.4296875,0.00390625,0.13671875,0.2421875,0.5703125,0.1328125,0.4921875,0.2109375,0.19140625,0.05078125,0.05078125,0.2421875,0.515625,0.19921875,0.609375,0.04296875,0.01171875,0.078125
352,170,85,222.9448,486,243,444.2271,36.8,20.95466,47.5,40.2121,6.6,5.0762,0,25.69140625,33.2109375,1.12890625,4.41796875,2.21875,0.796875,4.36328125,0.625,10.296875,1.0078125,1.66015625,0.765625,0.078125,0.1796875,0.3984375,0.203125,1.45703125,0.31640625,0.17578125,0.07421875,0.0625,0.13671875,0.47265625,0.0546875,0.03515625,0.26953125,0.8046875,0.00390625,0.28125,1.8515625,0.32421875,0.06640625,2.27734375,0.390625,0.01171875,0.1640625,0.26953125,0.47265625,0.109375,0.4296875,0.2265625,0.2265625,0.0625,0.05078125,0.2890625,0.44921875,0.2109375,0.7109375,0.0625,0.02734375,0.12890625
353,170,85,222.9448,486,243,444.2271,36.8,20.95466,47.5,40.2121,6.6,5.0762,0,21.4296875,25.23046875,2.69921875,8.01171875,2.5078125,1.39453125,5.16796875,0.25,5.0859375,2.57421875,1.05078125,0.55078125,0.3515625,0.26953125,0.9140625,0.3046875,2.390625,0.58203125,0.26171875,0.20703125,0.10546875,0.39453125,1.6796875,0.015625,0.05859375,0.28515625,0.66015625,0.015625,1.75,3.52734375,0.515625,0.046875,3.44140625,0.7109375,0.06640625,0.29296875,0.13671875,0.2578125,0.44140625,1.28125,0.6875,0.1640625,0.02734375,0.0390625,0.87890625,0.29296875,0.4375,0.37890625,0.109375,0.01953125,0.046875
354,170,85,222.9448,486,243,444.2271,36.8,20.95466,47.5,40.2121,6.6,5.0762,0,21.5703125,28.61328125,2.859375,7.46484375,2.49609375,1.1328125,5.0859375,0.25,5.46875,1.92578125,1.0078125,0.54296875,0.375,0.37109375,0.703125,0.3359375,1.5390625,0.47265625,0.2109375,0.19140625,0.08203125,0.3046875,1.1796875,0.0625,0.08203125,0.35546875,0.78125,0.0234375,1.2265625,3.76171875,0.54296875,0.11328125,2.4921875,0.546875,0.09375,0.2890625,0.15625,0.33203125,0.45703125,1.1484375,0.765625,0.171875,0.02734375,0.0390625,0.85546875,0.33203125,0.4453125,0.48828125,0.12109375,0.0234375,0.08203125
